"id","dwerk","kondm","kondmt","ktgrm","ktgrmt","matnr","mvgr1","mvgr2","mvgr3","vkorg","vtweg","createddate","is_active","modifieddate"
300706,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","2100","EX","2023-11-06 16:32:30.010888",True,"2023-11-06 16:32:30.010898"
300707,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","2100","RE","2023-11-06 16:32:30.01805",True,"2023-11-06 16:32:30.018062"
300708,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4400","ST","2023-11-06 16:32:30.026041",True,"2023-11-06 16:32:30.026053"
300709,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","1400","CO","2023-11-06 16:32:30.034756",True,"2023-11-06 16:32:30.034765"
300710,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","1400","MC","2023-11-06 16:32:30.043122",True,"2023-11-06 16:32:30.043133"
300711,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","1400","IO","2023-11-06 16:32:30.049673",True,"2023-11-06 16:32:30.049676"
300712,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","1400","EX","2023-11-06 16:32:30.060767",True,"2023-11-06 16:32:30.060769"
300713,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4100","RE","2023-11-06 16:32:30.067745",True,"2023-11-06 16:32:30.067747"
300714,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","1400","RE","2023-11-06 16:32:30.07987",True,"2023-11-06 16:32:30.079872"
300715,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","3200","MC","2023-11-06 16:32:30.08827",True,"2023-11-06 16:32:30.088272"
300716,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","1400","ST","2023-11-06 16:32:30.096982",True,"2023-11-06 16:32:30.096985"
300717,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","3100","ST","2023-11-06 16:32:30.105501",True,"2023-11-06 16:32:30.105502"
300718,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","2100","MC","2023-11-06 16:32:30.113091",True,"2023-11-06 16:32:30.113093"
300719,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4400","EX","2023-11-06 16:32:30.119527",True,"2023-11-06 16:32:30.119529"
300720,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","2100","CO","2023-11-06 16:32:30.12597",True,"2023-11-06 16:32:30.125971"
300721,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4400","CO","2023-11-06 16:32:30.132607",True,"2023-11-06 16:32:30.132609"
300722,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4200","MC","2023-11-06 16:32:30.13968",True,"2023-11-06 16:32:30.139682"
300723,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4200","EX","2023-11-06 16:32:30.146427",True,"2023-11-06 16:32:30.146429"
300724,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4100","MC","2023-11-06 16:32:30.154908",True,"2023-11-06 16:32:30.15491"
300725,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","1100","EX","2023-11-06 16:32:30.166798",True,"2023-11-06 16:32:30.166801"
300726,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4100","CO","2023-11-06 16:32:30.174475",True,"2023-11-06 16:32:30.174477"
300727,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","1100","ST","2023-11-06 16:32:30.181474",True,"2023-11-06 16:32:30.181476"
300728,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4200","IO","2023-11-06 16:32:30.187866",True,"2023-11-06 16:32:30.187867"
300729,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4200","ST","2023-11-06 16:32:30.194435",True,"2023-11-06 16:32:30.194437"
300730,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","1100","MC","2023-11-06 16:32:30.200603",True,"2023-11-06 16:32:30.200604"
300731,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4100","EX","2023-11-06 16:32:30.206738",True,"2023-11-06 16:32:30.206739"
300732,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4200","CO","2023-11-06 16:32:30.215706",True,"2023-11-06 16:32:30.215708"
300733,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4100","IO","2023-11-06 16:32:30.227267",True,"2023-11-06 16:32:30.22727"
300734,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","4200","RE","2023-11-06 16:32:30.236088",True,"2023-11-06 16:32:30.236091"
300735,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","1100","IO","2023-11-06 16:32:30.242843",True,"2023-11-06 16:32:30.242847"
300736,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","3100","RE","2023-11-06 16:32:30.249399",True,"2023-11-06 16:32:30.249401"
300737,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","2100","IO","2023-11-06 16:32:30.256048",True,"2023-11-06 16:32:30.256049"
300738,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","2100","ST","2023-11-06 16:32:30.263002",True,"2023-11-06 16:32:30.263004"
300739,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","3100","MC","2023-11-06 16:32:30.269746",True,"2023-11-06 16:32:30.269748"
300740,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","3200","IO","2023-11-06 16:32:30.27631",True,"2023-11-06 16:32:30.276312"
300741,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","3200","EX","2023-11-06 16:32:30.283718",True,"2023-11-06 16:32:30.28372"
300742,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","3200","ST","2023-11-06 16:32:30.289875",True,"2023-11-06 16:32:30.289877"
300743,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","3200","CO","2023-11-06 16:32:30.296213",True,"2023-11-06 16:32:30.296214"
300744,"","35","LUBE","HP","Hydrocarbon Products","2883183","","","03","3200","RE","2023-11-06 16:32:30.305753",True,"2023-11-06 16:32:30.305755"
300745,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","3200","RE","2023-11-06 16:32:30.313537",True,"2023-11-06 16:32:30.313539"
300746,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","3100","MC","2023-11-06 16:32:30.320599",True,"2023-11-06 16:32:30.320601"
300747,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","1100","EX","2023-11-06 16:32:30.329891",True,"2023-11-06 16:32:30.329893"
300748,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4100","ST","2023-11-06 16:32:30.343569",True,"2023-11-06 16:32:30.343572"
300749,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","2100","MC","2023-11-06 16:32:30.350086",True,"2023-11-06 16:32:30.350088"
300750,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","1100","ST","2023-11-06 16:32:30.356732",True,"2023-11-06 16:32:30.356733"
300751,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","3200","EX","2023-11-06 16:32:30.363783",True,"2023-11-06 16:32:30.363786"
300752,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4200","IO","2023-11-06 16:32:30.371019",True,"2023-11-06 16:32:30.371021"
300753,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4200","ST","2023-11-06 16:32:30.379289",True,"2023-11-06 16:32:30.379292"
300754,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","1400","MC","2023-11-06 16:32:30.386264",True,"2023-11-06 16:32:30.386267"
300755,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","1100","MC","2023-11-06 16:32:30.397713",True,"2023-11-06 16:32:30.397717"
300756,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","1400","CO","2023-11-06 16:32:30.405546",True,"2023-11-06 16:32:30.405548"
300757,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","3100","IO","2023-11-06 16:32:30.414118",True,"2023-11-06 16:32:30.414121"
300758,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4200","CO","2023-11-06 16:32:30.420459",True,"2023-11-06 16:32:30.42046"
300759,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4200","RE","2023-11-06 16:32:30.428276",True,"2023-11-06 16:32:30.428278"
300760,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","2100","ST","2023-11-06 16:32:30.434534",True,"2023-11-06 16:32:30.434535"
300761,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4400","ST","2023-11-06 16:32:30.444102",True,"2023-11-06 16:32:30.444104"
300762,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4100","EX","2023-11-06 16:32:30.457202",True,"2023-11-06 16:32:30.457204"
300763,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4200","EX","2023-11-06 16:32:30.464451",True,"2023-11-06 16:32:30.464453"
300764,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","2100","IO","2023-11-06 16:32:30.471103",True,"2023-11-06 16:32:30.471104"
300765,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4400","EX","2023-11-06 16:32:30.478793",True,"2023-11-06 16:32:30.478794"
300766,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","3200","IO","2023-11-06 16:32:30.486686",True,"2023-11-06 16:32:30.486688"
300767,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","3100","RE","2023-11-06 16:32:30.494502",True,"2023-11-06 16:32:30.494504"
300768,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4100","IO","2023-11-06 16:32:30.500895",True,"2023-11-06 16:32:30.500896"
300769,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","1100","IO","2023-11-06 16:32:30.50766",True,"2023-11-06 16:32:30.507661"
300770,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","1400","RE","2023-11-06 16:32:30.515117",True,"2023-11-06 16:32:30.51512"
300771,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","3200","ST","2023-11-06 16:32:30.521793",True,"2023-11-06 16:32:30.521794"
300772,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4100","MC","2023-11-06 16:32:30.528741",True,"2023-11-06 16:32:30.528743"
300773,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","3100","CO","2023-11-06 16:32:30.5354",True,"2023-11-06 16:32:30.535402"
300774,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","3200","MC","2023-11-06 16:32:30.542287",True,"2023-11-06 16:32:30.542289"
300775,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","2100","RE","2023-11-06 16:32:30.549253",True,"2023-11-06 16:32:30.549255"
300776,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","1100","RE","2023-11-06 16:32:30.558589",True,"2023-11-06 16:32:30.558591"
300777,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","1400","EX","2023-11-06 16:32:30.566069",True,"2023-11-06 16:32:30.566072"
300778,"","","","","","2883184","","","","4300","RE","2023-11-06 16:32:30.572306",True,"2023-11-06 16:32:30.572308"
300779,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4100","RE","2023-11-06 16:32:30.57917",True,"2023-11-06 16:32:30.579172"
300780,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4400","MC","2023-11-06 16:32:30.586183",True,"2023-11-06 16:32:30.586186"
300781,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","1400","IO","2023-11-06 16:32:30.592844",True,"2023-11-06 16:32:30.592846"
300782,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","1100","CO","2023-11-06 16:32:30.599143",True,"2023-11-06 16:32:30.599145"
300783,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4400","IO","2023-11-06 16:32:30.605734",True,"2023-11-06 16:32:30.605735"
300784,"","","","","","2883184","","","","1200","RE","2023-11-06 16:32:30.612656",True,"2023-11-06 16:32:30.612658"
300785,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","3100","EX","2023-11-06 16:32:30.620337",True,"2023-11-06 16:32:30.62034"
300786,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4400","CO","2023-11-06 16:32:30.626984",True,"2023-11-06 16:32:30.626986"
300787,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","1400","ST","2023-11-06 16:32:30.633592",True,"2023-11-06 16:32:30.633594"
300788,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4200","MC","2023-11-06 16:32:30.640631",True,"2023-11-06 16:32:30.640633"
300789,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4400","RE","2023-11-06 16:32:30.648557",True,"2023-11-06 16:32:30.648559"
300790,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","2100","CO","2023-11-06 16:32:30.655407",True,"2023-11-06 16:32:30.655408"
300791,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","2100","EX","2023-11-06 16:32:30.663294",True,"2023-11-06 16:32:30.663296"
300792,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","3100","ST","2023-11-06 16:32:30.67023",True,"2023-11-06 16:32:30.670232"
300793,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","4100","CO","2023-11-06 16:32:30.67805",True,"2023-11-06 16:32:30.678052"
300794,"","35","LUBE","HP","Hydrocarbon Products","2883184","","","03","3200","CO","2023-11-06 16:32:30.684813",True,"2023-11-06 16:32:30.684815"
300795,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","3100","EX","2023-11-06 16:32:30.691555",True,"2023-11-06 16:32:30.691557"
300796,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","4100","CO","2023-11-06 16:32:30.708995",True,"2023-11-06 16:32:30.708997"
300797,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","3100","CO","2023-11-06 16:32:30.718055",True,"2023-11-06 16:32:30.718057"
300798,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","1100","EX","2023-11-06 16:32:30.725655",True,"2023-11-06 16:32:30.725658"
300799,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","1400","IO","2023-11-06 16:32:30.735759",True,"2023-11-06 16:32:30.735762"
300800,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","1400","ST","2023-11-06 16:32:30.743342",True,"2023-11-06 16:32:30.743346"
300801,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","4400","CO","2023-11-06 16:32:30.750723",True,"2023-11-06 16:32:30.750725"
300802,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","4400","MC","2023-11-06 16:32:30.758358",True,"2023-11-06 16:32:30.75836"
300803,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","4400","ST","2023-11-06 16:32:30.76557",True,"2023-11-06 16:32:30.765573"
300804,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","4400","IO","2023-11-06 16:32:30.771907",True,"2023-11-06 16:32:30.771909"
300805,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","2100","CO","2023-11-06 16:32:30.779217",True,"2023-11-06 16:32:30.779218"
300806,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","4200","ST","2023-11-06 16:32:30.788688",True,"2023-11-06 16:32:30.788691"
300807,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","4200","CO","2023-11-06 16:32:30.800127",True,"2023-11-06 16:32:30.80013"
300808,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","4200","MC","2023-11-06 16:32:30.809533",True,"2023-11-06 16:32:30.809535"
300809,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","2100","RE","2023-11-06 16:32:30.815752",True,"2023-11-06 16:32:30.815753"
300810,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","1400","EX","2023-11-06 16:32:30.821987",True,"2023-11-06 16:32:30.821989"
300811,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","4200","RE","2023-11-06 16:32:30.830034",True,"2023-11-06 16:32:30.830037"
300812,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","3200","RE","2023-11-06 16:32:30.836794",True,"2023-11-06 16:32:30.836796"
300813,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","2100","MC","2023-11-06 16:32:30.844173",True,"2023-11-06 16:32:30.844175"
300814,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","3200","MC","2023-11-06 16:32:30.8578",True,"2023-11-06 16:32:30.857802"
300815,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","2100","ST","2023-11-06 16:32:30.865767",True,"2023-11-06 16:32:30.865769"
300816,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","1400","RE","2023-11-06 16:32:30.873411",True,"2023-11-06 16:32:30.873414"
300817,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","2100","EX","2023-11-06 16:32:30.880858",True,"2023-11-06 16:32:30.880861"
300818,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","2100","IO","2023-11-06 16:32:30.890059",True,"2023-11-06 16:32:30.890062"
300819,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","1100","CO","2023-11-06 16:32:30.898498",True,"2023-11-06 16:32:30.898501"
300820,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","3200","EX","2023-11-06 16:32:30.905274",True,"2023-11-06 16:32:30.905276"
300821,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","1100","IO","2023-11-06 16:32:30.91184",True,"2023-11-06 16:32:30.911842"
300822,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","1400","CO","2023-11-06 16:32:30.9215",True,"2023-11-06 16:32:30.921501"
300823,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","3100","MC","2023-11-06 16:32:30.929694",True,"2023-11-06 16:32:30.929696"
300824,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","3100","IO","2023-11-06 16:32:30.937271",True,"2023-11-06 16:32:30.937273"
300825,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","3200","IO","2023-11-06 16:32:30.944885",True,"2023-11-06 16:32:30.944887"
300826,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","1100","RE","2023-11-06 16:32:30.952148",True,"2023-11-06 16:32:30.95215"
300827,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","3100","ST","2023-11-06 16:32:30.960913",True,"2023-11-06 16:32:30.960916"
300828,"","35","LUBE","HP","Hydrocarbon Products","2883400","","","02","1400","MC","2023-11-06 16:32:30.978391",True,"2023-11-06 16:32:30.978394"
